LST,Built,DEM,MNDWI,NDBI,NDVI,Roads
35.30016777,0.219895288,66.75709264,-0.325418826,-0.197115715,0.820557985,0.000479758
36.8179265,0.122868217,42.7665524,-0.030911136,-0.143975515,0.666010575,0.000243965
34.11826959,0,56.55060532,-0.333334683,-0.273915885,0.829690252,0.000960291
33.46333431,1.537444934,58.6239252,-0.351455523,-0.157125185,0.787824689,0.000304654
33.31932068,0,76.8685557,-0.415399373,-0.19582054,0.866587281,1.63E-05
34.18915558,0,161.3357475,-0.416950922,-0.334587238,0.874774722,0.001497596
39.88820978,2.366074802,105.8030438,-0.282201477,-0.180265408,0.75161395,0.00201923
34.84984187,2.260770975,64.71091391,-0.336124931,-0.194609182,0.761292858,0.002287494
35.67531739,0.324966079,52.88207892,-0.286294225,-0.234019342,0.758686596,0.003860159
34.2756955,0.010131108,99.49884658,-0.393725047,-0.23927428,0.837288988,0.001377186
35.81956758,0,115.323545,-0.363540756,-0.18823823,0.789759693,0.000299442
39.04244753,2.214430209,47.64580779,-0.289762931,-0.127314297,0.718184938,0.001087242
46.99709702,0,37.25298119,-0.273579478,-0.023236725,0.546015874,0.000937021
35.63901711,0,123.4694881,-0.393303085,-0.196397483,0.860298939,0.002092183
42.08395161,15.4741688,28.53159919,-0.243008615,-0.082063578,0.574894858,0.006727242
44.07751316,19.1474446,21.0975559,-0.233967225,-0.036846989,0.534461766,0.006719936
43.69115332,22.222544,24.57843003,-0.22133103,-0.038275949,0.499859306,0.008586464
39.73205381,7.5388728,36.67519928,-0.210856938,-0.097455979,0.655056224,0.003702245
35.65033539,0.271822705,36.15321255,-0.327127579,-0.127469327,0.783686861,0.000734775
40.16291912,6.997772332,18.80726103,-0.250830574,-0.063860555,0.652909467,0.002722638
41.82223862,10.73104762,29.03014124,-0.284925328,-0.037664915,0.61359633,0.002745326
35.34374899,0,132.8733969,-0.391447267,-0.262535911,0.823987015,0.001260403
36.95180297,0,113.8064985,-0.31122926,-0.146535163,0.830832569,0.001161608
35.8492252,0,141.5295911,-0.287740551,-0.182887884,0.852102142,0.000760649
36.65528342,0,83.59476443,-0.314503715,-0.097086277,0.761233348,0.000450587
37.70720156,0.000923361,112.428801,-0.337718961,-0.144899974,0.799924751,0.0003974
38.96473333,0.076441103,70.9390245,-0.324001802,-0.1605872,0.796610889,0.001415884
43.65454431,11.74667553,66.94994429,-0.255707203,-0.055228192,0.59755432,0.003621949
36.21902701,0.891705069,146.3377588,-0.353025709,-0.190315483,0.800245355,0.000611342
38.48679729,15.77160494,4.80351211,-0.045289836,-0.018986668,0.329928559,0.002778184
45.20573647,20.26067665,6.718815032,-0.104114575,0.002847124,0.355103888,0.010737447
42.60285127,23.40118803,10.89751609,-0.179976745,-0.038526632,0.427299943,0.012146409
43.16662168,24.02781547,9.199689366,-0.184769336,-0.023164611,0.424312156,0.008860167
43.64355687,29.49008688,10.70009065,-0.173515726,0.015062711,0.366372444,0.010436504
42.89170973,25.95455558,12.21848075,-0.182373345,-0.005703714,0.427237825,0.008033494
37.69662093,3.751017639,31.97765636,-0.237481046,-0.118219269,0.692921702,0.00427675
43.36718612,21.06371129,20.84198117,-0.227252904,-0.013554357,0.489563219,0.00760295
39.6964528,9.10722247,35.41905573,-0.235911371,-0.01751321,0.543232625,0.005365594
35.50048251,0.055541204,76.72596891,-0.106894125,-0.118896902,0.657973311,0.000467629
31.50165524,0,231.9014178,-0.404302183,-0.284690956,0.82878061,0
35.51155953,0,237.6069312,-0.3533432,-0.153401138,0.821697074,0.000335923
36.95723018,0,166.9569922,-0.337094939,-0.191661866,0.843676708,0.001434084
37.07057696,0.049755092,76.09557133,0.164353224,-0.033810802,0.584646837,0.001896554
36.58537103,0.258226436,86.80734914,-0.089624161,-0.10919524,0.761750383,0.000303793
37.77939057,0,121.8666109,-0.26487391,-0.148567292,0.802949308,2.70E-05
