LST,Built,DEM,MNDWI,NDBI,NDVI,Roads
30.12468175,0,3578.323298,-0.437411459,0.064919778,0.722380007,0
31.26329151,0,3222.676693,-0.434646145,0.018007528,0.729328143,0
26.72744415,0,3029.121725,-0.455806211,-0.116689358,0.797385073,0
31.49268908,0,3617.240539,-0.425513038,0.005712047,0.723162625,0
31.69703812,0,3068.441694,-0.397333311,0.002665753,0.742309198,0
35.68201472,0,2324.508009,-0.378236766,-0.014358834,0.823875482,0.060964911
27.71881427,0,2739.883354,-0.392626562,-0.139527237,0.818097503,0.001298908
45.6111378,0,1610.252752,-0.236115019,0.037254463,0.800076907,0.535566721
44.96164564,0,2797.860959,-0.407205683,0.083901237,0.704356547,0.307616347
35.66028086,0,3190.980971,-0.46992575,0.03036791,0.713274055,0
32.88130338,0,2760.829028,-0.448216581,-0.05830763,0.767437569,0
33.86052718,0,2477.319853,-0.370499752,-0.081959453,0.812426655,0
31.93373139,0,2812.14155,-0.333010249,-0.066639452,0.791120518,0.016821331
31.62762871,0,2343.985345,-0.35967959,-0.06973216,0.837154054,9.22287E-05
45.51880759,0.000833333,1616.50353,-0.247399899,0.053010992,0.799108487,0.521528621
36.93280686,0,2377.235838,-0.374697588,-0.082729291,0.830778742,0
34.73626188,0,2725.616367,-0.394394217,-0.086245388,0.757979147,0.346382976
34.03609757,0,3036.099488,-0.370463295,-0.099494108,0.77894482,0.04350543
44.03732758,0.012222222,2812.411204,-0.423909808,0.05898115,0.756613466,0.459348843
40.64615233,0,2749.475261,-0.440395579,0.006730607,0.765368239,0.072266412
35.9847497,0,2416.020026,-0.389000234,-0.054376552,0.831099894,0
37.87827012,0.001388889,2086.426289,-0.390775116,-0.059931963,0.831574349,0.098271522
36.32336915,0.0175,2264.654372,-0.336482452,-0.038792212,0.825948442,0.050460964
36.00333234,0,2522.872458,-0.399975805,-0.032160013,0.793520143,0.000702429
37.68754555,0,2078.483936,-0.437365476,-0.066365973,0.824195986,0
42.64422523,0,1805.343023,-0.431154754,-0.016992619,0.833376543,0
44.67579378,0,1728.93296,-0.382826883,0.010660678,0.791600978,0.073575516
45.9097892,0,1669.730522,-0.325854374,0.058529185,0.785276936,0.650139329
42.01869055,0.068055556,1528.837544,-0.262855367,0.048153649,0.788693293,0.590968966
37.63776969,0,2325.166984,-0.409006685,-0.044925565,0.798101435,0.013383264
35.23759332,0,2267.693251,-0.386241758,-0.085330408,0.792898077,0
43.57737128,0.033055556,1945.506173,-0.397065385,0.001293103,0.790255081,0.01176558
44.77499706,0,1742.937539,-0.402334825,-0.062720008,0.834858395,0.05377977
37.60506398,0,2819.271496,-0.436086657,-0.033327734,0.733542928,0.025419935
37.04391625,0,2959.458456,-0.438629929,-0.072262789,0.757061958,0.129753424
43.08951349,0.081111111,2318.742942,-0.445962052,0.034630164,0.822023614,0.378426832
40.25954199,0,2336.610911,-0.412740616,0.003197611,0.819070042,0.178442133
39.27757238,0.012777778,2119.53695,-0.388574889,-0.003627711,0.843611165,0.000827527
36.18084246,0.002777778,2085.284426,-0.334078902,-0.067857569,0.840192343,0.091215512
37.52180197,0.026111111,1983.698819,-0.344451139,-0.068351398,0.832318382,0.574901184
29.40055986,0,2752.934061,-0.385559444,-0.170357516,0.815445235,0.020319111
31.91296502,0,2558.472709,-0.404603833,-0.168910015,0.83206026,4.55999E-08
35.3393905,0.000277778,2351.192356,-0.385284941,-0.097445361,0.820563163,0.127595833
44.48874833,0.024166667,1898.083014,-0.414803963,-0.007843635,0.768188362,0.61825686
38.26539601,0,1794.261094,-0.238244778,-0.024704647,0.81610122,0.403734592
39.90122241,0.005833333,1820.077974,-0.414920788,0.015320852,0.755799757,0.151528123
40.55843455,0.086666667,1900.052864,-0.391886535,-0.00159069,0.792024942,0.366040624
35.35817916,0,2466.958161,-0.421712333,-0.107814967,0.787601631,0.003942014
39.37828434,0,2208.497638,-0.401980466,0.027201093,0.681508191,0.016270397
49.70569884,0.291666667,1673.907843,-0.312704119,0.01457275,0.697960488,0.760613282
48.23901412,1.092222222,1346.869019,-0.281776117,-0.0303016,0.729486568,0.862730206
45.532494,0.053030303,1445.247605,-0.349757756,-0.036968008,0.782499679,0.420614932
38.99826982,0,2801.745946,-0.466241102,0.029181158,0.73002198,0
38.95513156,0,2625.391881,-0.449655312,0.041916589,0.80309683,0.000118435
41.86377923,0,2229.955835,-0.416178985,0.021645161,0.815574924,0.038049002
40.66429822,0,1771.468569,-0.315641986,-0.009927523,0.841970451,0.432170817
40.73549558,0.016944444,1868.152842,-0.310970446,0.001277428,0.839821901,0.220585951
37.73242036,0,2276.128695,-0.339622071,-0.054129869,0.826228543,3.91147E-05
42.51192602,0.05,1691.476458,-0.350463072,-0.037677962,0.820215315,0.19971782
38.80478521,0,2059.354009,-0.417910127,-0.067520575,0.829180474,0.016641949
37.57033785,0.015833333,2202.965572,-0.402740897,-0.087764851,0.831258535,0.313417802
39.58068049,0,2163.19982,-0.413833063,-0.081000812,0.808997767,0.941656342
45.3711833,0,1582.002635,-0.288091571,0.068203722,0.751968474,0.27076016
30.18014186,0,2292.494299,-0.283445594,-0.204539932,0.853376704,0.151774366
34.28303813,0.000555556,2110.888232,-0.404445893,-0.095283685,0.805409124,0
43.09279858,0.464444444,2076.369734,-0.395938238,-0.023819397,0.760007484,0.299269357
37.37869327,0.04,2190.680177,-0.414056721,-0.062568392,0.786535745,0.095311789
42.48798944,0.107222222,2022.027634,-0.386832549,-0.026203659,0.759864137,0.003349032
52.30893029,0.343333333,1478.89304,-0.347168747,0.007276554,0.7106808,0.62345504
45.8714713,0.491111111,1513.281547,-0.325666281,-0.048064141,0.764396693,0.750054977
34.6966043,0,2707.736039,-0.427943371,-0.075527231,0.785999416,0
35.1756588,0.000555556,2693.951662,-0.387414605,-0.044633598,0.818074055,0.002187111
