LST,Built,DEM,MNDWI,NDBI,NDVI,Roads
42.18946135,0.262234534,116.1655569,-0.291674095,-0.16236218,0.771018955,0.001950149
35.97625783,2.678755409,75.9409124,-0.31639468,-0.194397774,0.756432876,0.002142684
35.4883555,0.186587591,60.75580959,-0.263169707,-0.222627719,0.762068001,0.002486025
35.21623673,0.096986579,107.7720427,-0.370143636,-0.196793543,0.806817758,0.000449652
39.0416007,2.206989247,47.69075577,-0.289994479,-0.127312525,0.718252726,0.001085516
42.21144204,28.17717827,21.0488533,-0.229075696,-0.036063212,0.453021935,0.008652114
43.63047284,19.92,20.13963433,-0.233838775,-0.049300021,0.526042711,0.007586719
43.18961567,21.5103,23.85214944,-0.210204869,-0.038080506,0.491597832,0.007911222
37.42375388,4.9448,33.19193796,-0.253743774,-0.110693584,0.708860689,0.002029748
41.03795594,10.42479697,23.01365853,-0.25314415,-0.040300754,0.604918576,0.004160495
38.96939208,6.730402419,67.62588762,-0.247929452,-0.107140066,0.63932843,0.001947135
37.24449858,0.043946449,95.16262984,-0.0959082,-0.083908743,0.72401521,0.001495527
36.41050623,0.30048608,114.8441363,-0.230503176,-0.146507697,0.822280962,0.000619019
39.23264598,0.513621262,74.50519273,-0.310018734,-0.066176487,0.718587212,0.001024753
38.57718972,0.474807156,90.38935527,-0.320102901,-0.126542447,0.780803261,0.001691152
43.45964166,10.59310155,62.02853018,-0.250282043,-0.051980785,0.6194595,0.005185411
37.39397925,1.409580394,118.389443,-0.314151857,-0.125083904,0.740972147,0.00120668
44.51207001,26.64517144,7.49707333,-0.1176554,-0.001520586,0.360138713,0.006131781
44.80765214,27.24428131,8.551792373,-0.15463084,-0.00248558,0.372861863,0.012162521
41.47415784,21.3657,10.83670521,-0.169138244,-0.021007039,0.426851526,0.009656398
43.01193493,32.6101,12.11762935,-0.181886946,0.027274529,0.356208112,0.011211274
41.88219285,17.7415,17.70092169,-0.216967953,-0.030776661,0.496358788,0.008206518
40.55572903,12.9976,23.95313078,-0.227038287,-0.026971996,0.562403108,0.006186615
35.15663439,0.439082991,45.28381849,0.062560404,-0.021030688,0.517218099,0.001056739
31.48063047,0,144.4714247,-0.41254155,-0.266937806,0.843660013,1.71389E-06
36.7952616,3.913953488,47.37500269,-0.316565152,-0.183717592,0.720291851,0.000377316
37.76560143,0.045440867,132.4747754,-0.310100598,-0.165110087,0.824217168,0.001186393
36.47157647,0.155373464,101.3112163,-0.166464238,-0.136359804,0.750187256,0.001991528
36.71438816,0.174050968,89.67137162,-0.022239111,-0.092515774,0.697664341,0.000444909
40.14954271,3.839500718,107.0875363,-0.250617851,-0.088243609,0.701717039,0.002168318
45.84875894,23.0293,44.05373919,-0.186267277,0.007060561,0.486735684,0.005216736
46.16472104,22.3727,41.89661646,-0.211472132,-0.015523226,0.533117489,0.007222849
42.77275036,10.69673577,49.2390129,-0.19132876,-0.078329669,0.655887151,0.003716183
43.46138745,9.608396421,32.49025408,-0.240583674,-0.013140241,0.546648873,0.004867071
45.10718476,18.49474166,30.83497159,-0.208732137,0.026290791,0.484356568,0.004770303
